Date,ABB.ST,ASSA-B.ST,ATCO-A.ST,ERIC-B.ST,HEXA-B.ST,INVE-B.ST,SAND.ST,SEB-A.ST,SHB-A.ST,VOLV-B.ST
2021-04-23,260.52105712890625,232.15234375,125.76000213623047,99.01151275634766,121.08049774169922,162.19468688964844,190.79974365234375,73.01848602294922,54.28336715698242,148.21791076660156
2021-04-26,260.04620361328125,232.51866149902344,124.6075210571289,98.67869567871094,121.33631134033203,162.62625122070312,189.80079650878906,73.92816162109375,54.755897521972656,147.20150756835938
2021-04-27,263.370361328125,233.7091827392578,125.11461639404297,98.07962036132812,120.93838500976562,163.6029052734375,188.3023681640625,74.27804565429688,54.974876403808594,148.42819213867188
2021-04-28,264.41510009765625,224.91763305664062,122.66638946533203,98.17945861816406,119.37515258789062,163.5347900390625,187.1260528564453,75.11772918701172,55.32063293457031,147.65711975097656
2021-04-29,262.51556396484375,224.1329803466797,121.18122863769531,96.93143463134766,119.85832977294922,164.30702209472656,183.6925506591797,76.13236236572266,56.31179428100586,144.74815368652344
2021-04-30,260.33111572265625,222.74832153320312,119.04627227783203,96.46549987792969,114.83074951171875,163.28492736816406,179.65818786621094,76.02740478515625,56.57686996459961,144.9934844970703
2021-05-03,262.8954772949219,228.74856567382812,120.0673599243164,97.06455993652344,116.99253845214844,164.57957458496094,184.80841064453125,75.74749755859375,56.703643798828125,147.09637451171875
2021-05-04,259.856201171875,227.36392211914062,117.74674987792969,94.63501739501953,113.35163116455078,161.19532775878906,185.32347106933594,74.80284118652344,55.724002838134766,145.34397888183594
2021-05-05,271.2534484863281,234.28726196289062,121.73816680908203,96.73175048828125,115.74097442626953,166.19223022460938,193.99305725097656,76.76213073730469,56.69211959838867,149.58477783203125
2021-05-06,269.73382568359375,236.0411834716797,121.08839416503906,96.01619720458984,114.11963653564453,167.0442352294922,196.65403747558594,77.21697235107422,56.79584884643555,150.390869140625
2021-05-07,268.0242004394531,236.0411834716797,121.2740478515625,96.83157348632812,116.13920593261719,167.36663818359375,196.22482299804688,76.51721954345703,56.715171813964844,152.3886260986328
2021-05-10,266.8845520019531,234.8411407470703,121.36686706542969,95.45040893554688,114.2618637084961,168.05746459960938,201.03173828125,77.07701873779297,57.245323181152344,154.63168334960938
2021-05-11,261.6607971191406,229.3024444580078,118.11803436279297,91.93926239013672,110.96229553222656,163.4288787841797,196.4823455810547,75.15271759033203,56.21958923339844,150.91659545898438
2021-05-12,261.6607971191406,229.48704528808594,118.30368041992188,92.5882339477539,111.3320541381836,163.75125122070312,197.25486755371094,75.01276397705078,55.758583068847656,151.75775146484375
2021-05-14,269.92376708984375,234.37957763671875,121.36686706542969,91.73957061767578,114.68852996826172,168.10354614257812,200.0875244140625,77.07701873779297,57.452781677246094,154.87701416015625
2021-05-17,267.8343200683594,231.61019897460938,119.51040649414062,91.73957061767578,113.83518981933594,168.3338165283203,195.96731567382812,76.2723159790039,56.91109848022461,153.75547790527344
2021-05-18,267.454345703125,233.91802978515625,119.83528137207031,93.0042495727539,114.43253326416016,171.55770874023438,198.2849578857422,76.41226196289062,56.99176788330078,154.0008087158203
2021-05-19,259.286376953125,229.3024444580078,116.67927551269531,93.0208969116211,110.38770294189453,169.90892028808594,186.52517700195312,75.57256317138672,56.26569366455078,148.84877014160156
2021-05-20,262.3256530761719,235.11807250976562,118.53575134277344,94.58511352539062,114.25048828125,174.3486785888672,188.49945068359375,76.34228515625,56.62297439575195,149.79505920410156
2021-05-21,265.5548400878906,236.77969360351562,119.09269714355469,94.18573760986328,114.0513687133789,173.81446838378906,188.32778930664062,76.90209197998047,56.83042526245117,149.79505920410156
2021-05-24,265.8398132324219,237.2412567138672,118.99986267089844,93.1207275390625,114.2903060913086,173.86053466796875,187.5552520751953,76.65717315673828,56.588401794433594,149.23428344726562
2021-05-25,264.7950134277344,237.79513549804688,119.97452545166016,92.08900451660156,115.13653564453125,173.49205017089844,187.46942138671875,76.69215393066406,56.369422912597656,148.53330993652344
2021-05-26,265.1749572753906,235.39500427246094,117.9323959350586,91.52323150634766,115.48497772216797,173.16966247558594,184.7225799560547,74.80284118652344,54.66370391845703,148.88381958007812
2021-05-27,267.8343200683594,235.02578735351562,117.70033264160156,91.8061294555664,117.57564544677734,173.49205017089844,189.0144805908203,74.31302642822266,54.652183532714844,154.0709228515625
2021-05-28,269.3539123535156,236.50277709960938,117.88597869873047,92.6381607055664,118.32232666015625,175.88694763183594,189.78700256347656,75.11772918701172,54.767425537109375,153.6152801513672
2021-05-31,268.6890563964844,235.30270385742188,116.67927551269531,91.48995208740234,117.67520904541016,176.48568725585938,187.6410675048828,74.20805358886719,53.58032989501953,152.17831420898438
2021-06-01,271.82330322265625,238.07203674316406,119.18551635742188,90.64128875732422,120.16410827636719,177.2686309814453,192.5338134765625,75.22268676757812,54.294898986816406,154.87701416015625
2021-06-02,273.9128112792969,236.31813049316406,118.62857055664062,90.4083251953125,119.56676483154297,177.31466674804688,192.61965942382812,75.88744354248047,54.467769622802734,160.23936462402344
2021-06-03,274.5776062011719,237.2412567138672,118.95345306396484,90.5747299194336,120.41299438476562,178.88058471679688,194.8514404296875,76.23731994628906,54.59455108642578,160.1692657470703
2021-06-04,274.672607421875,236.4104461669922,118.30368041992188,90.52481079101562,121.15966033935547,179.38719177246094,193.3063507080078,75.85247039794922,53.995243072509766,159.81878662109375
2021-06-07,275.33740234375,236.13351440429688,117.88597869873047,90.1087875366211,121.30899810791016,178.88058471679688,193.99305725097656,76.06238555908203,53.868465423583984,159.0477294921875
2021-06-08,276.0022888183594,236.225830078125,118.35010528564453,90.05886840820312,121.15966033935547,179.57142639160156,195.10894775390625,76.16735076904297,53.70710754394531,158.90753173828125
2021-06-09,272.4881896972656,239.641357421875,118.30368041992188,90.20863342285156,120.4627685546875,179.57142639160156,195.45230102539062,75.67752838134766,53.361366271972656,158.48696899414062
2021-06-10,270.9685363769531,237.97970581054688,118.39652252197266,90.4083251953125,120.711669921875,179.4792938232422,193.2205352783203,75.7824935913086,53.70710754394531,157.64581298828125
2021-06-11,272.20318603515625,239.0874786376953,118.81421661376953,91.39010620117188,121.95611572265625,180.44647216796875,192.5338134765625,76.13236236572266,54.133544921875,157.7158966064453
2021-06-14,272.4881896972656,241.3953094482422,119.32476043701172,91.04066467285156,122.95167541503906,180.3543701171875,189.78700256347656,76.16735076904297,54.467769622802734,158.2766876220703
2021-06-15,275.0525207519531,247.58016967773438,121.36686706542969,90.52481079101562,124.14634704589844,180.21620178222656,190.55955505371094,76.51721954345703,54.68674850463867,157.85609436035156
2021-06-16,273.0579833984375,244.71849060058594,122.48074340820312,91.24034881591797,125.78902435302734,180.9991455078125,190.21620178222656,76.2723159790039,54.456241607666016,157.54066467285156
2021-06-17,271.1584777832031,244.71849060058594,121.18122863769531,91.24034881591797,124.59435272216797,179.93988037109375,189.701171875,76.83210754394531,55.26300811767578,156.41912841796875
2021-06-18,269.44891357421875,241.76449584960938,120.80992889404297,89.95902252197266,122.95167541503906,179.57142639160156,184.55091857910156,75.64253997802734,55.067081451416016,154.49148559570312
2021-06-21,272.20318603515625,243.61077880859375,122.89844512939453,90.20863342285156,124.74369049072266,180.9991455078125,186.78269958496094,76.86709594726562,55.60875701904297,154.98216247558594
2021-06-22,274.0078125,246.56472778320312,121.73816680908203,91.10721588134766,125.54012298583984,181.64393615722656,186.26766967773438,77.56683349609375,55.63180923461914,153.05453491210938
2021-06-23,272.29815673828125,244.25694274902344,119.7424545288086,88.19512176513672,123.79790496826172,178.88058471679688,185.49513244628906,77.70680236816406,55.74706268310547,150.56613159179688
2021-06-24,275.2424621582031,247.58016967773438,121.41329956054688,88.61114501953125,125.2414779663086,181.5518341064453,185.58096313476562,79.4211654663086,56.65753936767578,151.0918426513672
2021-06-28,277.3319091796875,242.77993774414062,121.41329956054688,89.92575073242188,126.08769226074219,180.9991455078125,187.72691345214844,78.0916519165039,56.24264144897461,148.39312744140625
2021-06-29,280.3711853027344,242.87229919433594,123.87310028076172,90.54144287109375,127.92948913574219,183.1177215576172,190.4737091064453,78.02168273925781,56.30026626586914,150.74136352539062
2021-06-30,275.71734619140625,237.97970581054688,121.59893035888672,89.49308776855469,126.23703002929688,181.69000244140625,187.6410675048828,77.3569107055664,55.64333724975586,150.99803161621094
2021-07-01,276.0972595214844,240.47218322753906,121.41329956054688,90.70784759521484,125.98814392089844,182.97952270507812,188.92861938476562,77.98668670654297,55.93146514892578,152.46473693847656
2021-07-02,279.23150634765625,240.74911499023438,122.48074340820312,91.48995208740234,126.73481750488281,184.13092041015625,189.701171875,77.77676391601562,55.98908615112305,151.14471435546875
2021-07-05,280.4661865234375,243.88771057128906,122.24868774414062,91.78948974609375,126.18724060058594,185.42051696777344,190.73123168945312,78.58147430419922,56.646018981933594,153.8214569091797
2021-07-06,280.2762451171875,242.68763732910156,121.9702377319336,92.7380142211914,126.3863525390625,185.05206298828125,187.5552520751953,77.1819839477539,55.770111083984375,152.64808654785156
2021-07-07,287.11456298828125,246.38009643554688,125.35828399658203,93.8362808227539,129.42282104492188,189.65762329101562,191.50376892089844,78.37154388427734,56.38094711303711,155.25148010253906
2021-07-08,286.259765625,242.4106903076172,123.45539855957031,92.77128601074219,129.07437133789062,186.4337158203125,189.0144805908203,77.07701873779297,55.97756576538086,153.8214569091797
2021-07-09,292.8131408691406,247.67250061035156,126.00804901123047,93.30377960205078,130.6174774169922,189.0128631591797,191.8471221923828,78.19660949707031,56.81890106201172,155.43482971191406
2021-07-12,291.8633728027344,250.44178771972656,126.79705047607422,93.52010345458984,131.16505432128906,191.96041870117188,192.7913360595703,79.03630828857422,57.51040267944336,155.7648468017578
2021-07-13,293.19305419921875,252.5649871826172,126.93628692626953,96.21588897705078,132.40948486328125,192.7894287109375,195.28062438964844,78.86137390136719,57.245323181152344,156.64488220214844
2021-07-14,292.8131408691406,251.0880126953125,127.5396499633789,95.88307189941406,132.40948486328125,192.6973114013672,198.4566192626953,79.45616149902344,57.55651092529297,156.8648681640625
2021-07-15,292.7181701660156,251.0880126953125,127.21476745605469,95.40050506591797,132.90728759765625,192.60520935058594,195.795654296875,81.73033142089844,57.942596435546875,155.61817932128906
2021-07-16,290.8186340332031,248.50328063964844,129.72100830078125,86.39793395996094,132.2601776123047,194.63165283203125,186.09597778320312,82.18516540527344,57.107032775878906,153.30810546875
2021-07-19,283.8853454589844,246.2877655029297,129.11766052246094,84.73387145996094,129.9206085205078,187.26271057128906,184.98011779785156,78.47651672363281,55.032501220703125,147.88124084472656
2021-07-20,289.1090393066406,256.8113708496094,132.6449432373047,84.00169372558594,130.5179443359375,189.38131713867188,187.72691345214844,78.93134307861328,54.974876403808594,144.19247436523438
2021-07-21,294.142822265625,255.98056030273438,132.04159545898438,85.466064453125,133.45484924316406,193.89476013183594,191.41793823242188,80.05094146728516,55.712486267089844,150.81468200683594
2021-07-22,297.751953125,255.88827514648438,134.17654418945312,84.4343490600586,136.54107666015625,196.84231567382812,193.13467407226562,79.70106506347656,55.27452850341797,150.96136474609375
2021-07-23,302.3108215332031,255.61129760742188,136.0330047607422,84.83370971679688,139.0797576904297,199.14511108398438,194.76560974121094,80.22587585449219,55.44740676879883,153.2714385986328
2021-07-26,301.5509948730469,256.34979248046875,135.8009490966797,83.71878814697266,137.68597412109375,198.1318817138672,194.67974853515625,80.7156982421875,56.15044021606445,152.61141967773438
2021-07-27,301.2660827636719,254.9651336669922,135.15118408203125,81.83008575439453,139.5277557373047,196.75022888183594,193.39218139648438,80.40081787109375,56.12739181518555,149.89797973632812
2021-07-28,300.1263427734375,256.8113708496094,135.10476684570312,82.77029418945312,140.37399291992188,196.65809631347656,193.39218139648438,80.7156982421875,55.63180923461914,149.49465942382812
2021-07-29,299.8414306640625,256.9959716796875,135.1975860595703,82.35427856445312,140.8717498779297,197.94766235351562,195.28062438964844,81.5204086303711,56.16196060180664,149.78799438476562
2021-07-30,298.1318359375,254.87277221679688,135.058349609375,82.26275634765625,141.86732482910156,196.47390747070312,192.5338134765625,81.55538940429688,55.95450973510742,148.68795776367188
2021-08-02,297.18206787109375,255.3343963623047,135.7545166015625,83.71878814697266,143.36065673828125,197.6713409423828,192.01878356933594,81.76531219482422,56.104347229003906,149.49465942382812
2021-08-03,301.4560241699219,254.68817138671875,135.98658752441406,83.1363754272461,145.25222778320312,197.3949737548828,192.1904754638672,82.4300765991211,56.17348861694336,148.4312744140625
2021-08-04,304.68524169921875,255.98056030273438,137.8430633544922,83.03654479980469,147.3428955078125,200.80311584472656,193.13467407226562,82.77996063232422,56.54228973388672,149.64132690429688
2021-08-05,304.97015380859375,255.88827514648438,138.63206481933594,82.72037506103516,147.0442352294922,201.26368713378906,190.9029083251953,83.3397445678711,57.003299713134766,148.50462341308594
2021-08-06,303.6404724121094,255.61129760742188,138.40000915527344,83.33607482910156,144.90377807617188,198.5003204345703,191.0745849609375,83.1648178100586,57.22227096557617,148.39462280273438
2021-08-09,303.0706481933594,256.626708984375,139.09619140625,83.86856079101562,144.90377807617188,199.14511108398438,190.8170623779297,83.40972137451172,57.42973327636719,147.55125427246094
2021-08-10,306.1098937988281,257.7344970703125,140.21005249023438,83.9684066772461,144.7544403076172,200.34255981445312,190.30203247070312,83.54967498779297,57.383628845214844,147.1845703125
2021-08-11,308.38934326171875,261.33465576171875,141.69525146484375,83.86856079101562,145.79977416992188,201.17156982421875,193.47805786132812,83.51467895507812,57.521934509277344,148.46795654296875
2021-08-12,308.959228515625,264.10400390625,141.37034606933594,83.75208282470703,146.39712524414062,200.80311584472656,197.42657470703125,83.30474853515625,57.68327713012695,148.5779571533203
2021-08-13,309.6239929199219,265.7655944824219,139.93161010742188,83.53575897216797,146.14822387695312,200.80311584472656,195.28062438964844,83.68961334228516,58.490047454833984,148.7979736328125
2021-08-16,310.4788513183594,264.9347839355469,138.30715942382812,82.41251373291016,145.00332641601562,192.6973114013672,191.0745849609375,82.1501693725586,57.591087341308594,147.00123596191406
2021-08-17,312.3783264160156,266.04248046875,138.30715942382812,83.11141967773438,147.09400939941406,196.56597900390625,190.13037109375,82.11518859863281,56.95719909667969,146.0698699951172
2021-08-18,312.9482116699219,262.4423522949219,136.6363525390625,82.69540405273438,146.69578552246094,193.3420867919922,186.78269958496094,81.13554382324219,56.6114501953125,144.28048706054688
2021-08-19,311.7135009765625,255.24205017089844,135.33682250976562,82.28770446777344,144.3064422607422,190.57875061035156,181.3749237060547,79.87600708007812,55.95450973510742,140.17369079589844
2021-08-20,314.27789306640625,254.22657775878906,139.04978942871094,83.05318450927734,146.69578552246094,191.86830139160156,182.92001342773438,81.55538940429688,56.5538215637207,141.50840759277344
2021-08-23,313.6130676269531,257.8267822265625,139.18899536132812,83.45256042480469,147.09400939941406,192.32887268066406,185.15179443359375,81.66034698486328,56.703643798828125,143.26846313476562
2021-08-24,312.7582702636719,257.7344970703125,139.56028747558594,84.61738586425781,146.4468994140625,190.57875061035156,185.6667938232422,81.41544342041016,56.51924514770508,143.70846557617188
2021-08-25,308.67425537109375,257.3652038574219,139.6531219482422,85.49934387207031,146.69578552246094,188.64442443847656,190.4737091064453,82.22015380859375,56.69211959838867,144.1778106689453
2021-08-26,309.2441101074219,257.6421813964844,138.72486877441406,86.86387634277344,146.7953338623047,189.0128631591797,191.41793823242188,82.32511138916016,57.049400329589844,144.3978271484375
2021-08-27,308.19940185546875,258.38067626953125,139.2818145751953,85.69903564453125,147.99002075195312,188.5522918701172,191.67544555664062,82.22015380859375,56.807373046875,145.27784729003906
2021-08-30,307.1546325683594,258.38067626953125,139.37461853027344,85.58255767822266,149.43357849121094,190.39451599121094,194.4222412109375,82.1501693725586,56.646018981933594,144.80850219726562
2021-08-31,303.6404724121094,254.5958251953125,137.47178649902344,85.11661529541016,148.83624267578125,190.11819458007812,188.84280395507812,81.1005630493164,55.93146514892578,143.10711669921875
2021-09-01,303.5455017089844,256.44207763671875,137.0076446533203,85.69903564453125,147.6415557861328,191.77618408203125,188.75697326660156,81.9752426147461,56.438568115234375,143.0191192626953
2021-09-02,305.8249816894531,257.3652038574219,138.02870178222656,86.48114776611328,150.6282501220703,192.60520935058594,189.9586944580078,83.02485656738281,56.93414306640625,141.0537109375
2021-09-03,305.0651550292969,253.5804901123047,137.1932830810547,85.63246154785156,149.48333740234375,189.65762329101562,189.44366455078125,82.74495697021484,56.703643798828125,141.0097198486328
2021-09-06,306.5847473144531,256.0729064941406,139.37461853027344,85.54926300048828,150.77757263183594,191.86830139160156,192.96299743652344,84.45933532714844,57.79853439331055,141.7577362060547
2021-09-07,301.64599609375,253.3957977294922,137.75022888183594,86.01519775390625,149.13491821289062,188.7364959716797,194.50808715820312,84.42435455322266,57.30295944213867,142.72576904296875
2021-09-08,298.89166259765625,246.47242736816406,135.66171264648438,84.83370971679688,147.44247436523438,186.80215454101562,188.07025146484375,83.3397445678711,56.39247512817383,139.704345703125
2021-09-09,299.0816345214844,258.1037292480469,137.0076446533203,85.43278503417969,148.6371307373047,186.80215454101562,188.24192810058594,84.70425415039062,56.369422912597656,138.60430908203125
2021-09-10,300.8861999511719,253.8573455810547,138.1679229736328,85.09996795654297,149.68247985839844,187.5390625,189.10031127929688,83.7945785522461,54.98640441894531,139.57235717773438
2021-09-13,300.22137451171875,253.6727294921875,138.21435546875,85.11661529541016,148.93580627441406,184.68359375,187.46942138671875,84.87918853759766,55.07860565185547,139.308349609375
2021-09-14,301.17108154296875,254.9651336669922,139.93161010742188,84.08489227294922,150.03089904785156,186.4337158203125,186.43934631347656,84.42435455322266,54.237266540527344,140.36434936523438
2021-09-15,297.0871276855469,250.53416442871094,138.40000915527344,83.18629455566406,147.9402313232422,185.09812927246094,185.4093017578125,84.84420013427734,54.31794738769531,139.60166931152344
2021-09-16,298.98663330078125,253.6727294921875,139.04978942871094,83.48583221435547,148.93580627441406,185.46653747558594,186.43934631347656,85.96379089355469,54.8826789855957,140.7017059326172
2021-09-17,294.7126770019531,249.51873779296875,137.8894805908203,81.91329956054688,146.54644775390625,182.23342895507812,182.06163024902344,85.99879455566406,54.89420700073242,140.2030029296875
2021-09-20,286.0697937011719,242.59532165527344,131.11337280273438,80.1660385131836,141.96688842773438,177.49888610839844,174.7654266357422,83.58465576171875,54.14507293701172,136.1109161376953
2021-09-21,287.20953369140625,241.85684204101562,130.556396484375,79.88314056396484,144.10731506347656,178.45687866210938,172.8769989013672,82.98987579345703,54.26031494140625,134.2921600341797
2021-09-22,289.678955078125,242.50303649902344,131.48464965820312,80.33243560791016,145.35179138183594,178.6963653564453,177.51220703125,84.10946655273438,55.04402542114258,139.6456756591797
2021-09-23,293.2880554199219,243.61077880859375,133.75881958007812,82.15457916259766,147.9402313232422,182.19659423828125,180.68821716308594,86.97843170166016,56.023658752441406,142.94577026367188
2021-09-24,287.4944152832031,240.93373107910156,131.3454132080078,83.91849517822266,142.56419372558594,179.30430603027344,179.3148193359375,86.03376770019531,56.012142181396484,141.74307250976562
2021-09-27,285.784912109375,241.02603149414062,129.3032989501953,84.73387145996094,140.2744140625,179.19375610351562,177.76974487304688,87.74815368652344,56.646018981933594,145.453857421875
2021-09-28,279.4214172363281,235.2104034423828,123.9195327758789,83.33607482910156,135.6450653076172,173.7591552734375,173.47787475585938,85.99879455566406,56.104347229003906,144.0311279296875
2021-09-29,280.5611877441406,235.39500427246094,122.85206604003906,82.37091827392578,134.4503936767578,174.03550720214844,171.9327850341797,86.69851684570312,56.63449478149414,143.12179565429688
2021-09-30,279.51641845703125,236.0411834716797,123.50183868408203,83.29549407958984,135.3463897705078,174.21974182128906,172.705322265625,86.69851684570312,56.65753936767578,144.51516723632812
2021-10-01,274.1027526855469,232.07177734375,123.36256408691406,82.43815612792969,133.25572204589844,175.0118865966797,171.1173095703125,87.36328887939453,56.79584884643555,142.6377716064453
2021-10-04,272.4881896972656,231.42562866210938,122.99128723144531,82.48017120361328,131.0654754638672,172.00906372070312,170.21603393554688,86.24368286132812,56.588401794433594,143.1951141357422
2021-10-05,273.5328674316406,230.87176513671875,126.47216796875,83.83341217041016,133.50462341308594,174.21974182128906,174.25039672851562,87.43325805664062,56.95719909667969,143.4444580078125
2021-10-06,271.538330078125,228.28700256347656,124.43006134033203,83.90907287597656,129.62193298339844,170.8668975830078,171.33193969726562,86.83846282958984,57.79853439331055,142.16842651367188
2021-10-07,277.71185302734375,231.24098205566406,126.47216796875,86.35498046875,131.9615020751953,174.44081115722656,177.51220703125,88.13301086425781,58.43241882324219,145.08717346191406
2021-10-08,274.29266357421875,230.5024871826172,124.10518646240234,86.11963653564453,128.72592163085938,172.87489318847656,177.94140625,88.23796844482422,59.06629943847656,144.4564971923828
2021-10-11,273.24798583984375,229.8563232421875,123.40897369384766,88.0360107421875,127.8299331665039,172.46963500976562,178.28475952148438,88.1679916381836,59.15273666381836,143.37112426757812
2021-10-12,275.6224060058594,231.42562866210938,124.29080200195312,88.13687896728516,128.02903747558594,175.4171905517578,178.1131134033203,88.48287200927734,59.786617279052734,143.5031280517578
2021-10-13,279.9913330078125,230.04092407226562,126.0544662475586,88.87653350830078,132.2601776123047,177.36996459960938,179.3148193359375,88.37791442871094,59.70018005371094,144.89649963378906
2021-10-14,281.89080810546875,233.1795196533203,127.95735168457031,88.65799713134766,135.8441925048828,180.3911895751953,181.88995361328125,88.83274841308594,60.045936584472656,144.6618194580078
2021-10-15,282.5556640625,235.48733520507812,129.02481079101562,88.91016387939453,135.6450653076172,181.40444946289062,182.23329162597656,89.84737396240234,60.44931411743164,147.2946014404297
2021-10-18,280.9410400390625,232.25643920898438,128.56069946289062,89.26317596435547,135.7943878173828,179.63587951660156,182.83416748046875,90.26722717285156,61.22726058959961,146.70790100097656
2021-10-19,283.31549072265625,232.62567138671875,129.4889678955078,85.9347152709961,135.1472930908203,182.04922485351562,187.29771423339844,91.38682556152344,61.861148834228516,147.47793579101562
2021-10-20,284.83514404296875,232.16412353515625,129.72100830078125,85.76660919189453,136.4912872314453,181.22021484375,185.32347106933594,92.61138916015625,58.92223358154297,147.51458740234375
2021-10-21,268.3091735839844,229.8563232421875,125.63676452636719,86.28773498535156,137.58641052246094,181.1280975341797,188.4136199951172,94.60565185546875,59.23917770385742,147.00123596191406
2021-10-22,269.44891357421875,230.7794189453125,130.27438354492188,83.77457427978516,138.5321807861328,183.81776428222656,192.96299743652344,96.56494140625,59.76665115356445,148.5779571533203
2021-10-25,266.599609375,227.91775512695312,129.10623168945312,80.81595611572266,138.2335205078125,183.32034301757812,189.44366455078125,96.98478698730469,59.94710922241211,145.7178497314453
2021-10-26,269.82879638671875,229.67169189453125,129.66693115234375,81.17737579345703,141.3695526123047,185.05206298828125,189.10031127929688,95.5503158569336,60.07944107055664,145.8938751220703
2021-10-27,270.778564453125,225.33302307128906,127.23714447021484,80.14353942871094,140.37399291992188,185.00599670410156,186.35350036621094,95.27041625976562,59.790714263916016,145.4978485107422
2021-10-28,268.9739990234375,230.87176513671875,128.8258819580078,79.3114242553711,139.37841796875,184.77572631835938,187.1260528564453,94.8155746459961,59.550106048583984,147.7345733642578
2021-10-29,269.63885498046875,232.16412353515625,128.91932678222656,79.00884246826172,137.38729858398438,182.2886962890625,186.69686889648438,93.9408950805664,59.15310287475586,146.612548828125
2021-11-01,269.5438537597656,233.5487823486328,128.6856689453125,78.38685607910156,136.7899627685547,185.09812927246094,187.5552520751953,95.02549743652344,59.405738830566406,146.7445526123047
2021-11-02,274.19769287109375,236.31813049316406,128.35861206054688,77.26895904541016,138.13397216796875,186.24951171875,187.5552520751953,96.0401382446289,59.959136962890625,147.9179229736328
2021-11-03,280.4661865234375,238.6259307861328,129.0594940185547,78.60539245605469,139.57752990722656,189.33523559570312,187.21188354492188,97.61456298828125,61.053890228271484,149.64132690429688
2021-11-04,282.6506652832031,238.9951629638672,129.19967651367188,78.65580749511719,141.71798706054688,192.32887268066406,190.13037109375,96.80986022949219,60.51253128051758,150.0080108642578
2021-11-05,280.8460998535156,235.48733520507812,127.75114440917969,79.84934997558594,142.36509704589844,193.578369140625,189.701171875,98.17436981201172,61.38473129272461,150.92469787597656
2021-11-08,283.69537353515625,239.0874786376953,131.7696533203125,80.15193176269531,142.6637725830078,192.745361328125,191.93296813964844,98.06938934326172,60.84336853027344,150.77804565429688
2021-11-09,284.5501708984375,239.641357421875,130.04075622558594,80.59741973876953,142.2157745361328,190.7091522216797,190.98875427246094,97.61456298828125,60.422306060791016,150.3746795654297
2021-11-10,287.68438720703125,246.2877655029297,129.99404907226562,80.90841674804688,135.89395141601562,191.7735137939453,190.30203247070312,98.10437774658203,60.51253128051758,151.1080322265625
2021-11-11,288.5392150878906,248.59561157226562,131.7696533203125,80.95883178710938,134.10194396972656,193.25440979003906,192.8771514892578,98.7341537475586,61.0839729309082,151.3647003173828
2021-11-12,291.2934875488281,248.50328063964844,132.47055053710938,81.068115234375,137.13841247558594,202.64869689941406,194.59390258789062,98.87411499023438,61.053890228271484,152.2080841064453
2021-11-15,291.38848876953125,246.10321044921875,132.70419311523438,80.20238494873047,136.192626953125,202.09339904785156,193.82138061523438,100.24335479736328,61.71556091308594,152.46473693847656
2021-11-16,295.75738525390625,247.0262908935547,133.77890014648438,81.05130004882812,137.38729858398438,201.21414184570312,196.82569885253906,100.17129516601562,61.505027770996094,155.72817993164062
2021-11-17,299.36651611328125,246.38009643554688,134.4330596923828,82.5894546508789,138.68153381347656,201.7694549560547,203.00599670410156,98.1174087524414,61.14411544799805,156.71820068359375
2021-11-18,300.8861999511719,247.9493865966797,133.1714630126953,81.42112731933594,136.88951110839844,200.05718994140625,200.17335510253906,98.40567779541016,60.723060607910156,155.32481384277344
2021-11-19,303.83050537109375,250.16490173339844,135.1339874267578,82.54741668701172,139.67709350585938,199.4556121826172,199.48667907714844,97.93724822998047,59.92304611206055,153.67477416992188
2021-11-22,306.77471923828125,250.67628479003906,136.06854248046875,77.924560546875,138.18374633789062,199.03909301757812,204.29356384277344,99.3064956665039,60.57267761230469,154.51812744140625
2021-11-23,304.1153869628906,248.53773498535156,131.8631134033203,77.49588775634766,133.40505981445312,195.75338745117188,201.89010620117188,98.80204010009766,60.18170166015625,152.3914031982422
2021-11-24,304.40032958984375,247.60791015625,132.7976531982422,80.65625,132.40948486328125,195.1518096923828,203.60687255859375,99.05426788330078,60.21177291870117,151.0713653564453
2021-11-25,302.9756164550781,248.53773498535156,134.806884765625,80.32006072998047,135.296630859375,197.65077209472656,205.32362365722656,99.55873107910156,60.723060607910156,152.2080841064453
2021-11-26,294.7126770019531,237.93792724609375,129.38658142089844,77.96659851074219,129.67172241210938,190.061279296875,195.19479370117188,92.85662841796875,57.25231170654297,145.74720764160156
2021-11-29,298.98663330078125,240.82032775878906,130.27438354492188,78.8575439453125,132.90728759765625,196.07733154296875,196.9115447998047,94.76636505126953,57.950069427490234,145.43919372558594
2021-11-30,296.61224365234375,235.98532104492188,129.66693115234375,76.62177276611328,131.4139404296875,194.3188018798828,192.61965942382812,94.91049194335938,57.649314880371094,143.3124542236328
2021-12-01,300.8861999511719,244.3535919189453,132.14344787597656,78.88275909423828,136.0930633544922,197.3268280029297,198.9716339111328,96.1355972290039,58.467369079589844,148.5779571533203
2021-12-02,301.930908203125,245.19044494628906,131.0687713623047,78.47089385986328,131.61305236816406,196.9103240966797,198.1132354736328,95.8113021850586,58.07037353515625,146.6418914794922
2021-12-03,306.2998352050781,241.2852325439453,130.3211212158203,77.07563781738281,128.67616271972656,195.19808959960938,196.7398681640625,94.83843231201172,57.44479751586914,144.60317993164062
2021-12-06,310.4788513183594,248.81668090820312,133.8723602294922,79.1349105834961,129.72149658203125,197.37310791015625,201.71844482421875,96.7842025756836,58.8884391784668,147.25790405273438
